subj	name	gender	age	shape	dist	td_dif	resp	resp_key	d_loc	t_loc	gotKey	startTime	respTime	resp	fix_loc	runNum	prac
17	kr	f	26	circle	red	dif	hori	left	(664, 525)	(840, 349)	True	699245	700865	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	hori	left	(1016, 525)	(840, 701)	True	701999	704025	left	(840, 525)	0	testing
17	kr	f	26	circle	green	dif	hori	left	(840, 701)	(964, 649)	True	705097	706234	up	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(715, 400)	True	708762	711194	up	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	vert	up	(1016, 525)	(840, 349)	True	712324	714754	up	(840, 525)	0	testing
17	kr	f	26	circle	red	same	vert	up	(715, 400)	(840, 701)	True	715941	717537	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	dif	vert	up	(1016, 525)	(840, 349)	True	718781	720617	up	(840, 525)	0	testing
17	kr	f	26	circle	red	same	hori	left	(1016, 525)	(715, 649)	True	721832	723457	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(840, 701)	True	724480	726162	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(715, 649)	True	727321	728570	up	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	hori	left	(1016, 525)	(964, 400)	True	729726	730866	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	hori	left	(964, 400)	(1016, 525)	True	731978	733705	up	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	hori	left	(1016, 525)	(664, 525)	True	736410	738657	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	vert	up	(964, 649)	(715, 649)	True	739673	740857	up	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	hori	left	(1016, 525)	(664, 525)	True	741918	743034	left	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	hori	left	(1016, 525)	(964, 400)	True	744148	745298	left	(840, 525)	0	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(964, 400)	True	746329	746969	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	vert	up	(715, 649)	(715, 400)	True	748210	749425	up	(840, 525)	0	testing
17	kr	f	26	circle	none	same	vert	up	N_dis	(715, 400)	True	750652	752137	up	(840, 525)	0	testing
17	kr	f	26	circle	none	same	vert	up	N_dis	(715, 400)	True	753287	754577	up	(840, 525)	0	testing
17	kr	f	26	diamond	red	dif	vert	up	(1016, 525)	(964, 649)	True	755599	757761	up	(840, 525)	0	testing
17	kr	f	26	diamond	green	dif	hori	left	(1016, 525)	(715, 649)	True	758945	759946	left	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(1016, 525)	True	761120	763065	left	(840, 525)	0	testing
17	kr	f	26	diamond	green	same	hori	left	(1016, 525)	(715, 400)	True	764218	765505	left	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	vert	up	(1016, 525)	(840, 701)	True	766542	767697	up	(840, 525)	0	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(664, 525)	True	768863	771057	up	(840, 525)	0	testing
17	kr	f	26	diamond	red	same	vert	up	(1016, 525)	(840, 349)	True	772084	773209	up	(840, 525)	0	testing
17	kr	f	26	circle	red	dif	hori	left	(1016, 525)	(964, 400)	True	776389	778609	up	(840, 525)	1	testing
17	kr	f	26	diamond	green	dif	vert	up	(715, 400)	(964, 400)	True	781171	782489	up	(840, 525)	1	testing
17	kr	f	26	diamond	green	same	vert	up	(1016, 525)	(715, 400)	True	783749	784697	up	(840, 525)	1	testing
17	kr	f	26	circle	red	same	hori	left	(1016, 525)	(664, 525)	True	785821	787929	left	(840, 525)	1	testing
17	kr	f	26	diamond	green	dif	vert	up	(964, 400)	(1016, 525)	True	788944	789993	up	(840, 525)	1	testing
17	kr	f	26	circle	green	same	hori	left	(964, 400)	(664, 525)	True	791206	792921	left	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(664, 525)	True	793968	795353	up	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(840, 701)	True	796594	798025	up	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(715, 649)	True	799035	801145	up	(840, 525)	1	testing
17	kr	f	26	diamond	red	dif	hori	left	(1016, 525)	(664, 525)	True	802333	803841	left	(840, 525)	1	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(964, 400)	True	804880	806297	left	(840, 525)	1	testing
17	kr	f	26	diamond	red	dif	hori	left	(964, 400)	(1016, 525)	True	807325	810136	up	(840, 525)	1	testing
17	kr	f	26	diamond	none	dif	hori	left	N_dis	(715, 400)	True	812719	813641	left	(840, 525)	1	testing
17	kr	f	26	circle	green	dif	vert	up	(840, 349)	(1016, 525)	True	814724	817217	up	(840, 525)	1	testing
17	kr	f	26	circle	green	dif	hori	left	(840, 701)	(964, 649)	True	818260	819849	left	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	hori	left	(1016, 525)	(664, 525)	True	821026	822513	left	(840, 525)	1	testing
17	kr	f	26	circle	green	dif	hori	left	(964, 649)	(1016, 525)	True	823624	824841	left	(840, 525)	1	testing
17	kr	f	26	diamond	red	dif	vert	up	(1016, 525)	(964, 649)	True	826080	827688	up	(840, 525)	1	testing
17	kr	f	26	circle	none	same	vert	up	N_dis	(964, 400)	True	828886	830969	up	(840, 525)	1	testing
17	kr	f	26	diamond	red	same	vert	up	(1016, 525)	(964, 400)	True	832044	833113	up	(840, 525)	1	testing
17	kr	f	26	diamond	red	same	hori	left	(840, 701)	(1016, 525)	True	834191	835625	left	(840, 525)	1	testing
17	kr	f	26	circle	green	same	hori	left	(1016, 525)	(664, 525)	True	836789	838409	left	(840, 525)	1	testing
17	kr	f	26	diamond	green	dif	vert	up	(1016, 525)	(715, 649)	True	839427	840480	up	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(840, 349)	True	841496	843344	up	(840, 525)	1	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(840, 701)	True	844430	846545	left	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(1016, 525)	True	849185	850761	up	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(840, 349)	True	851872	854073	up	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(715, 400)	True	855290	857424	up	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(964, 400)	True	858507	859880	left	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(840, 349)	True	860954	862136	left	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	hori	left	(664, 525)	(840, 349)	True	863256	864905	left	(840, 525)	1	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(664, 525)	False	866124	None	None	(840, 525)	1	testing
17	kr	f	26	circle	red	same	vert	up	(1016, 525)	(715, 649)	True	871744	873536	up	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	hori	left	(1016, 525)	(664, 525)	True	874779	876328	left	(840, 525)	1	testing
17	kr	f	26	circle	green	same	hori	left	(1016, 525)	(840, 349)	True	877526	879728	left	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(840, 701)	True	880947	881873	up	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(840, 701)	True	882948	884361	left	(840, 525)	1	testing
17	kr	f	26	diamond	red	dif	vert	up	(1016, 525)	(964, 649)	True	885616	887072	left	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(664, 525)	True	889664	891880	left	(840, 525)	1	testing
17	kr	f	26	circle	green	dif	hori	left	(1016, 525)	(964, 400)	True	892903	895728	left	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(715, 400)	True	896947	898016	up	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(715, 400)	True	899156	901433	left	(840, 525)	1	testing
17	kr	f	26	diamond	red	same	vert	up	(664, 525)	(964, 649)	True	902551	904184	up	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(964, 649)	True	905197	907008	up	(840, 525)	1	testing
17	kr	f	26	diamond	green	same	vert	up	(840, 701)	(715, 649)	True	908178	910712	up	(840, 525)	1	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(840, 701)	True	911803	913544	left	(840, 525)	1	testing
17	kr	f	26	circle	red	same	vert	up	(1016, 525)	(840, 349)	True	914625	916553	up	(840, 525)	1	testing
17	kr	f	26	diamond	red	same	hori	left	(1016, 525)	(715, 400)	True	917674	918976	left	(840, 525)	1	testing
17	kr	f	26	diamond	none	dif	vert	up	N_dis	(715, 649)	True	920154	921448	up	(840, 525)	1	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(715, 649)	True	922598	924200	up	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(964, 649)	True	925392	927248	left	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	hori	left	N_dis	(964, 400)	True	928409	929720	left	(840, 525)	1	testing
17	kr	f	26	circle	red	same	vert	up	(1016, 525)	(964, 649)	True	930776	933048	up	(840, 525)	1	testing
17	kr	f	26	diamond	green	same	vert	up	(1016, 525)	(964, 649)	True	934077	936104	up	(840, 525)	1	testing
17	kr	f	26	circle	red	same	vert	up	(715, 400)	(840, 701)	True	937251	939344	up	(840, 525)	1	testing
17	kr	f	26	diamond	red	dif	hori	left	(1016, 525)	(840, 349)	True	940541	942472	left	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	vert	up	N_dis	(840, 349)	True	943620	945152	up	(840, 525)	1	testing
17	kr	f	26	diamond	none	dif	vert	up	N_dis	(840, 701)	True	946366	947728	up	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	hori	left	(1016, 525)	(840, 701)	True	948859	951208	left	(840, 525)	1	testing
17	kr	f	26	diamond	green	same	hori	left	(1016, 525)	(964, 400)	True	952440	954336	left	(840, 525)	1	testing
17	kr	f	26	circle	none	dif	hori	left	N_dis	(1016, 525)	True	955575	957168	left	(840, 525)	1	testing
17	kr	f	26	circle	green	dif	vert	up	(1016, 525)	(715, 649)	True	958343	961176	up	(840, 525)	1	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(715, 400)	True	962385	964264	up	(840, 525)	1	testing
17	kr	f	26	circle	none	same	hori	left	N_dis	(715, 649)	True	965275	967287	left	(840, 525)	1	testing
17	kr	f	26	diamond	none	dif	vert	up	N_dis	(964, 649)	True	968545	969704	up	(840, 525)	1	testing
17	kr	f	26	diamond	red	dif	vert	up	(1016, 525)	(840, 349)	True	970777	972344	up	(840, 525)	1	testing
17	kr	f	26	diamond	green	dif	hori	left	(1016, 525)	(715, 400)	True	973594	975656	left	(840, 525)	1	testing
17	kr	f	26	diamond	red	same	vert	up	(964, 649)	(715, 649)	True	976724	978472	up	(840, 525)	1	testing
17	kr	f	26	circle	red	dif	vert	up	(1016, 525)	(840, 701)	True	979696	981919	up	(840, 525)	1	testing
17	kr	f	26	circle	green	dif	hori	left	(715, 400)	(1016, 525)	True	983061	985303	left	(840, 525)	1	testing
17	kr	f	26	circle	green	dif	hori	left	(1016, 525)	(840, 349)	True	986401	987824	left	(840, 525)	1	testing
17	kr	f	26	diamond	green	same	hori	left	(1016, 525)	(715, 400)	True	988893	991360	left	(840, 525)	1	testing
17	kr	f	26	circle	green	same	vert	up	(664, 525)	(715, 400)	True	992398	994840	up	(840, 525)	1	testing
17	kr	f	26	circle	green	same	vert	up	(1016, 525)	(964, 649)	True	995990	998303	up	(840, 525)	1	testing
17	kr	f	26	diamond	none	dif	hori	left	N_dis	(840, 349)	True	999450	1001663	left	(840, 525)	1	testing
17	kr	f	26	circle	red	same	hori	left	(840, 349)	(715, 649)	True	1002777	1005432	left	(840, 525)	1	testing
17	kr	f	26	diamond	none	same	vert	up	N_dis	(664, 525)	True	1006514	1008344	up	(840, 525)	1	testing
17	kr	f	26	diamond	red	dif	hori	left	(1016, 525)	(964, 400)	True	1009450	1011256	left	(840, 525)	1	testing
17	kr	f	26	diamond	green	dif	hori	left	(964, 400)	(964, 649)	True	1012294	1014327	left	(840, 525)	1	testing
